instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,NOTES,courses,Unnamed: 32,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿cha.sc.9016,﻿station,not recorded,English,,,,,,﻿Newberry,,﻿SC,,,,,﻿[attended by] Francis Farrall,﻿every alternate month,﻿fra_farrall_901,﻿Rev.,﻿Francis Farrall,,,,,,,,1838,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0012,﻿station,not recorded,English,,,,,,﻿Orangebury,﻿Orangeburg,﻿SC,,,,,﻿[attended by] Rev. James Wallace,,﻿jam_wallace_901,﻿Rev.,﻿James Wallace,,,,,,,,1838,"﻿https://en.wikipedia.org/wiki/Orangeburg,_South_Carolina ; believe this is the location in question, possible that it is a trascription error, or there is a name change over the years",,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.9017,﻿station,not recorded,English,,,,,,﻿Lexington,,﻿SC,,,,,﻿[attended by] Rev. James Wallace,,﻿jam_wallace_901,﻿Rev.,﻿James Wallace,,,,,,,,1838,,,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.9003,﻿station,not recorded,English,,,,,,﻿Lincoln,,﻿NC,,,,,﻿[attended by] Rev. James Wallace,,﻿jam_wallace_901,﻿Rev.,﻿James Wallace,,,,,,,,1838,,,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.0011,﻿station,not recorded,English,,,,,﻿Mecklenburg County,﻿Charlotte,﻿Charlotte,﻿NC,﻿NC,,,,﻿[attended by] Rev. James Wallace,,﻿jam_wallace_901,﻿Rev.,﻿James Wallace,,,,,,,,1838,﻿Seems like this is a mission of some sort - or a satellite station?,,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.0002,﻿church,﻿St. Patrick's,English,,,,,﻿Cumberland County,﻿Fayetteville,﻿Fayetteville,﻿NC,﻿NC,35.05259752,-78.87660777,,,,﻿tho_murphy_001,﻿Rev.,﻿Thomas Murphy,,,,,,,,1838,﻿https://www.stpatnc.org/history,,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.0018,﻿church,not recorded,English,,,,,,﻿Raleigh,,﻿NC,,,,,,,﻿tho_murphy_001,﻿Rev.,﻿Thomas Murphy,,,,,,,,1838,,,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.0001,﻿church,not recorded,English,,,,,,﻿Wilmington,,﻿NC,,,,,﻿[attended by] Rev. Thomas Murphy,﻿two or three times in the year,﻿tho_murphy_001,﻿Rev.,﻿Thomas Murphy,,,,,,,,1838,,,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.9008,﻿station,not recorded,English,,,,﻿Duplin County,,,,,,,,,﻿[attended by] Rev. Thomas Murphy,﻿two or three times in the year,,,,,,,,,,,1838,,,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.0009,﻿station,not recorded,English,,,,,,﻿Halifax,,﻿NC,,,,,﻿[attended by] Rev. Thomas Murphy,﻿two or three times in the year,﻿tho_murphy_001,﻿Rev.,﻿Thomas Murphy,,,,,,,,1838,,,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.9007,﻿church,﻿St. John Evang.,English,,,,,,﻿Washington,,,,,,,,,﻿fra_farrall_901,﻿Rev.,﻿Francis Farrall,,,,,,,,1838,,,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.9005,﻿church,not recorded,English,,,,﻿Pitt County,,﻿Greenville,,﻿NC,,,,,﻿[attended by] Rev. Francis Farrall,﻿twice or thrice in the year,﻿fra_farrall_901,﻿Rev.,﻿Francis Farrall,,,,,,,,1838,,,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.9009,﻿station,not recorded,English,,,,,,﻿Hartford,,﻿NC,,,,,﻿[attended by] Rev. Francis Farrall,,﻿fra_farrall_901,﻿Rev.,﻿Francis Farrall,,,,,,,,1838,"﻿https://en.wikipedia.org/wiki/Hertford,_North_Carolina Seems like it might mean Hertford",,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.0004,﻿church,not recorded,English,﻿about 30 miles below Washington,,,,﻿Craven County,﻿Newbern,﻿New Bern,﻿NC,﻿NC,35.08457487,-77.0684293,,﻿[attended by] Rev. Francis Farrall,,﻿fra_farrall_901,﻿Rev.,﻿Francis Farrall,,,,,,,,1838,"﻿While this church would not be built until 1840, the historical research others have done appears to make a clear connection between this early group of Catholics in 1833 and the formation of a congregation, then a church, in a few years. Because it is a precursor, I feel like it is worth giving it the ID: https://newbernhistorical.org/this-month-in-new-bern-history-january-2022/",,,﻿,﻿,﻿Charleston,Charleston
﻿sav.ga.0003,﻿church,﻿Holy Trinity Church,English,,,,,﻿Richmond County,﻿Augusta,﻿Augusta,﻿GA,﻿GA,33.47167613,-81.9668056,,,,﻿joh_barry_901,﻿Rev.,﻿John Barry,,,﻿Vic. For.,,,,,1838,﻿https://themostholytrinity.org/our-history,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0015,﻿church,﻿St. Andrew's,English,,,,,,﻿Barnwell,﻿Barnwell,﻿SC,,33.2448733,-81.3587177,﻿sav.ga.0003,﻿visited from Augusta,﻿visited two or three times a year,﻿joh_barry_901,﻿Rev.,﻿John Barry,,,,,,,,1838,﻿St. Andrew's | https://en.wikipedia.org/wiki/Saint_Andrew%27s_Catholic_Church,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0021,﻿church,not recorded,English,,,,,,﻿Edgarfield,﻿Edgefield,﻿SC,,,,﻿sav.ga.0003,﻿visited from Augusta,﻿visited two or three times a year,﻿joh_barry_901,﻿Rev.,﻿John Barry,,,,,,,,1838,,,,﻿,﻿,﻿Charleston,Charleston
﻿sav.ga.0001,﻿church,﻿St. John the Baptist,English,,,,,﻿Chatham County,﻿Savannah,﻿Savannah,﻿GA,﻿GA,32.0733565,-81.0909827,,,,﻿jer_f_oneill_001,﻿Rev.,﻿Jer. F. O'Neill,,﻿Pastor,,,,,,1838,"﻿https://en.wikipedia.org/wiki/Cathedral_Basilica_of_St._John_the_Baptist_(Savannah,_Georgia)",,,﻿,﻿,﻿Charleston,Charleston
﻿sav.ga.0001,﻿church,﻿St. John the Baptist,English,,,,,﻿Chatham County,﻿Savannah,﻿Savannah,﻿GA,,32.0733565,-81.0909827,,,,﻿phi_gillick_001,﻿Rev.,﻿Philip Gillick,,﻿Assistant,,,,,,1838,,,,﻿,﻿,﻿Charleston,Charleston
﻿sav.ga.9000,﻿church,﻿St. Mary's,English,﻿and the South Eastern Counties,,,,,﻿Darien,,﻿GA,,,,﻿sav.ga.0001,﻿visited from Savannah,﻿visited twice or thrice in the year,,,,,,,,,,,1838,﻿https://nativitydarien.org/who-we-are/,,,﻿,﻿,﻿Charleston,Charleston
﻿sav.ga.9004,﻿station,not recorded,English,﻿adjoining stations,,,,,,,﻿GA,,,,﻿sav.ga.0001,﻿visited from Savannah,﻿visited twice or thrice in the year,,,,,,,,,,,1838,,,,﻿,﻿,﻿Charleston,Charleston
﻿sav.ga.0006,﻿church,﻿SS. Philip and James,English,,,,,,﻿Columbus,﻿Columbus,﻿GA,,32.4609764,-84.9877094,,,,﻿jam_graham_901,﻿Rev.,﻿James Graham,,,,,,,,1838,,,,﻿,﻿,﻿Charleston,Charleston
﻿sav.ga.0004,﻿church,not recorded,English,,,,,,﻿Macon,﻿Macon,﻿GA,,32.8406946,-83.6324022,,﻿attended by James Graham,﻿two or three times a year,﻿jam_graham_901,﻿Rev.,﻿James Graham,,,,,,,,1838,,,,﻿,﻿,﻿Charleston,Charleston
﻿sav.ga.9003,﻿church,not recorded,English,,,﻿Western Counties,,,,,﻿GA,,,,,﻿attended by James Graham,,﻿jam_graham_901,﻿Rev.,﻿James Graham,,,,,,,,1838,,,,﻿,﻿,﻿Charleston,Charleston
﻿sav.ga.0010,﻿church,﻿Purification of the BVM,English,,,,﻿Warren County,﻿Henry County,﻿Locust Grove,﻿Locust Grove,﻿GA,﻿GA,33.54252264,-82.77668703,,,,﻿jam_graham_901,﻿Rev.,﻿Peter Whelan,,,,,,,,1838,,,﻿https://www.hrcga.org/church/locust-grove-catholic/,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0032,﻿station,not recorded,English,,,,,,﻿Abbeville,,﻿SC,,,,,﻿visited by Rev. Peter Whelan,﻿two or three times a year,﻿jam_graham_901,﻿Rev.,﻿Peter Whelan,,,,,,,,1838,,,,﻿,﻿,﻿Charleston,Charleston
﻿sav.ga.9001,﻿station,not recorded,English,,,,,,﻿Louisville,,﻿GA,,,,,﻿visited by Rev. Peter Whelan,﻿two or three times a year,﻿jam_graham_901,﻿Rev.,﻿Peter Whelan,,,,,,,,1838,,,,﻿,﻿,﻿Charleston,Charleston
﻿sav.ga.0012,﻿church,not recorded,English,,,,,,﻿Sparta,,﻿GA,,,,,﻿visited by Rev. Peter Whelan,﻿two or three times a year,﻿jam_graham_901,﻿Rev.,﻿Peter Whelan,,,,,,,,1838,,,,﻿,﻿,﻿Charleston,Charleston
﻿sav.ga.0016,﻿church,not recorded,English,,,,,,﻿Milledgeville,,﻿GA,,,,,﻿visited by Rev. Peter Whelan,﻿two or three times a year,﻿jam_graham_901,﻿Rev.,﻿Peter Whelan,,,,,,,,1838,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.9000,﻿seminary,﻿Seminary of St. John the Baptist,English,,,,,﻿Charleston County,﻿Charleston,﻿Charleston,﻿SC,﻿SC,32.78424666,-79.93682791,,,,﻿ric_s_baker_001,﻿Rev.,﻿Richard S. Baker,,,,﻿students,﻿7 students,,,1838,﻿https://en.wikipedia.org/wiki/Charleston_Female_Seminary ; https://discovering.charleston.edu/files/show/107,"﻿Classics, Mathematics, Arithmetic, English, &c.",,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.9018,﻿school,﻿Day School,English,﻿for boys,,,,﻿Charleston County,﻿Charleston,﻿Charleston,﻿SC,﻿SC,,,,,,,,,,,,,,,,1838,,,,﻿,﻿,﻿Charleston,Charleston
﻿sav.ga.9005,﻿school,﻿Day School,English,﻿for boys,,,,,﻿Augusta,,﻿GA,,,,,,,,,,,,,,,,,1838,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0038,﻿convent,not recorded,English,,,,,﻿Charleston County,﻿Charleston,﻿Charleston,﻿SC,﻿SC,,,,,,,﻿Sister,﻿Magdalen Barclay,,,,﻿boarders,﻿15 boarders,﻿conducted by the Sisters of Our Lady of Mercy,,1838,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0038,﻿convent,not recorded,English,,,,,﻿Charleston County,﻿Charleston,﻿Charleston,﻿SC,,,,,,,,,,,,,﻿day scholars,﻿50 day scholars,﻿conducted by the Sisters of Our Lady of Mercy,,1838,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.9009,﻿convent,﻿Ursuline Convent,English,,,,,﻿Charleston County,﻿Charleston,﻿Charleston,﻿SC,﻿SC,,,,,,,﻿Rev. Mother,﻿Mary Charles Moloney,,﻿Superior,,﻿boarder,﻿4 boarders,,,1838,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.9009,﻿convent,﻿Ursuline Convent,English,,,,,﻿Charleston County,﻿Charleston,﻿Charleston,﻿SC,,,,,,,,﻿Rev. Mother,﻿Mary Borgia McCarthy,,﻿Assistant,,﻿day-scholars,﻿22 day scholars,,,1838,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.9019,﻿asylum,not recorded,English,,,,,﻿Charleston County,﻿Charleston,﻿Charleston,﻿SC,﻿SC,,,,,,,,,,,,,,﻿Sisters of Mercy,,1838,,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.9020,﻿asylum,﻿Asylum for Aged and Infirm Clergymen,English,,,,,,,,,,,,,,,,,,,,,,,,,1838,,,,﻿,﻿,﻿Charleston,Charleston
