instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿bal.md.0012,﻿church,﻿St. James',English,,,,,﻿Baltimore County,﻿Baltimore,﻿Baltimore,﻿MD,﻿MD,39.3015794,-76.6020412,,,,,,,,,,,,,,1834,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0016,﻿church,﻿St. Mary's,English,,,,,﻿Baltimore County,﻿Baltimore,﻿Baltimore,﻿MD,﻿MD,39.29582073,-76.62286702,,,,﻿lew_deluol_901,﻿Very Rev.,﻿Lewis Deluol,﻿D. D.,,,,,,,1834,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0017,﻿chapel,not recorded,English,,,,,﻿Baltimore County,,﻿Baltimore,,﻿MD,39.3053328,-76.602235,,,,﻿hon_xaupi_901,﻿Rev.,﻿Honoratus Xaupi,,,,,,﻿Carmelites,,1834,﻿https://sulpicians.org/project/xaupi-father-honore-xavier/,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0025,﻿church,﻿Alleghany Church,English,,,,,﻿Allegany County,,﻿Cumberland,﻿MD,﻿MD,39.65244152,-78.76716334,,,,﻿fra_marshall_901,﻿Rev.,﻿Francis Marshall,,,,,,,,1834,﻿likely predecessor for this church: https://www.olmcumberland.org/the-shrine-of-ss-peter-and-paul/,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0036,﻿church,not recorded,English,,,,,﻿Anne Arundel County,﻿Annapolis,﻿Annapolis,﻿MD,﻿MD,39.65244152,-78.76716334,,,,﻿c_c_pise_001,﻿Rev.,﻿C. C. Pise,﻿D.D.,,,,,,,1834,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.9010,﻿church,﻿Mountain Church,English,,,,﻿Alleghany County,﻿Allegany County,﻿Arnold Settlement,﻿Mount Savage,﻿MD,﻿MD,39.697778,-78.873889,,,,﻿f_x_marshall_901,﻿Rev.,﻿F. X. Marshall,,,,,,,,1834,"﻿Fairly certain, since MSM was founded in 1808, that this entry refers to the chapel that was set up at the same time as the seminary: https://seminary.msmary.edu/about/history.html",,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0091,﻿church,not recorded,English,,,,﻿Montgomery County,﻿Montgomery County,﻿Barnsville,﻿Barnesville,﻿MD,﻿MD,39.22066782,-77.38077744,,,,﻿p_veulmans_901,﻿Rev.,﻿P. Veulmans,,,,,,,,1834,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0079,﻿church,not recorded,English,,,,﻿Harford County,﻿Harford County,﻿Bel-Air,﻿Forest Hill,﻿MD,﻿MD,39.57374493,-76.35490673,,,,﻿fra_t_todrig_901,﻿Rev.,﻿Francis T. Todrig,,,,,,,,1834,"﻿https://www.stignatiushickory.org/pastors-welcome ; https://en.wikipedia.org/wiki/St._Ignatius_Church_(Forest_Hill,_Maryland)",,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0028,﻿church,not recorded,English,,,,﻿Alleghany County,﻿Garrett County,﻿Blooming Rose Settlement,﻿Friendsville,﻿MD,﻿MD,39.656667,-79.439167,,,﻿1st Sunday,﻿f_x_marshall_901,﻿Rev.,﻿F. X. Marshall,,,,,,,,1834,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿wil.de.0012,﻿church,not recorded,English,,,﻿Eastern Shore of Maryland,﻿Cecil County,﻿Cecil County,﻿Bohemia,﻿Warwick,﻿MD,﻿MD,39.43744219,-75.80473939,,,,﻿varin_901,﻿Rev. Mr.,﻿Varin,,,,,,,,1834,﻿https://www.stfrancisxaviershrine.com/history,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0104,﻿chapel,﻿Boone's Chapel,English,,,,﻿Prince George County,﻿Prince George County,,﻿Upper Marlboro,﻿MD,﻿MD,38.74002659,-76.80758493,,,,﻿ign_coombes_901,﻿Rev.,﻿Ign. Coombes,,,,,,,,1834,﻿https://www.mostholyrosarychurch.org/history ; would later go on to be Most Holy Rosary,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.9011,﻿church,not recorded,English,,﻿Brien's Furnace,,,﻿Washington County,,﻿Antietam,﻿MD,﻿MD,39.41608339,-77.74074325,,,,,,,,,,,,,,1834,"﻿https://www.wikitree.com/wiki/Brien-74, https://www.canaltrust.org/pyv/antietam-ironworks/",,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0063,﻿church,not recorded,English,,,,,﻿Charles County,﻿Bryantown,﻿Bryantown,﻿MD,﻿MD,38.53960265,-76.83688739,,,﻿1st & 3rd Sund.,﻿fra_roloff_901,﻿Rev.,﻿F. Roloff,,,,,,,,1834,﻿https://stmarysbryantown.com/parish-history,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0072,﻿church,not recorded,English,,﻿Carrollton Manor,,﻿Frederick County,﻿Frederick County,,﻿Frederick,﻿MD,﻿MD,39.33080739,-77.46273324,,,﻿occasionally,﻿joh_mcelroy_901,﻿Rev.,﻿John McElroy,,,﻿Dw. at Frederick,,,,,1834,﻿https://stjoesbuckeystown.org/history-of-st-joseph-on-carrollton-manor/,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0064,﻿church,not recorded,English,,,,﻿Charles County,﻿Charles County,﻿Cob Neck,﻿Cobb Neck,﻿MD,﻿MD,38.3406824,-76.9180266,,,"﻿occasionally, 1st and 3rd Sund.",﻿phi_a_sacchi_901,﻿Rev.,﻿Philip A. Sacchi,,,﻿Dw. at St. Thomas' Manor,,,,,1834,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿wil.de.0013,﻿church,not recorded,English,,﻿Susquehanna Bridge,,,﻿Cecil County,﻿Conewingo,﻿Conowingo,﻿MD,﻿MD,39.71599857,-76.20197203,,,﻿5th Sund.,﻿fra_t_todrig_901,﻿Rev.,﻿Francis T. Todrig,,,﻿Dw. at Hartford,,,,,1834,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0065,﻿church,not recorded,English,,,,﻿Charles County,﻿Charles County,﻿Cornwallis,﻿Indian Head,﻿MD,﻿MD,38.59590417,-77.16772737,,,,﻿ben_young_901,﻿Rev.,﻿Benjamin Young,,,﻿Dw. at St Thomas',,,,,1834,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0026,﻿church,not recorded,English,,,,﻿Alleghany County,﻿Allegany County,﻿Cumberland,﻿Cumberland,﻿MD,﻿MD,39.65244152,-78.76716334,,,,﻿fra_marshall_901,﻿Rev.,﻿Francis Marshall,,,,,,,,1834,﻿likely predecessor for this church: https://www.olmcumberland.org/the-shrine-of-ss-peter-and-paul/,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿wil.de.0022,﻿church,not recorded,English,,,﻿Eastern Shore of Maryland,﻿Caroline County,﻿Caroline County,﻿Denton,﻿Denton,﻿MD,﻿MD,38.88554493,-75.83477099,,,﻿3rd Sund.,﻿joh_b_carey_901,﻿Rev.,﻿John B. Carey,,,"﻿Dw. at S. Joseph's, Talbot Co.",,,,,1834,﻿https://www.beparish.com/history,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.9000,﻿church,not recorded,English,,,﻿Eastern Shore of Maryland,﻿Dorset County,﻿Dorchester County,,,﻿MD,,38.88554493,-75.83477099,,,,﻿borgess_901,﻿Rev. Mr.,﻿Borgess,,,,,,,,1834,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0085,﻿church,not recorded,English,,﻿Dougharagen Manor,,,﻿Howard County,,﻿Ellicott City,﻿MD,﻿MD,39.27658965,-76.89311641,,,,,,,,,﻿Vacant,,,,,1834,﻿https://en.wikipedia.org/wiki/Doughoregan_Manor,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0073,﻿church,not recorded,English,,,,﻿Frederick County,﻿Frederick County,﻿Emmettsburg,﻿Emmitsburg,﻿MD,﻿MD,39.70543449,-77.32609195,,,,﻿joh_hickey_901,﻿Rev.,﻿John Hickey,,,,,,,,1834,﻿https://www.stjosephcatholicchurchemmitsburg.com/,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0034,﻿church,not recorded,English,,﻿Fifteen Mile Creek,,﻿Alleghany County,﻿Allegany County,,﻿Little Orleans,﻿MD,﻿MD,39.70543449,-77.32609195,,,,﻿t_ryan_901,﻿Rev.,﻿T. Ryan,,,,,,,,1834,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0070,﻿church,not recorded,English,,,,,﻿Cecil County,﻿Frederick,﻿Frederick,﻿MD,﻿MD,39.41606449,-77.40764836,,,,﻿joh_mcelroy_901,﻿Rev.,﻿John McElroy,,,,,,,,1834,﻿https://stjohn-frederick.org/history/,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0070,﻿church,not recorded,English,,,,,﻿Cecil County,﻿Frederick,﻿Frederick,﻿MD,,39.41606449,-77.40764836,,,,﻿vir_barber_901,﻿Rev.,﻿Virgil Barber,,,,,,,,1834,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0108,﻿church,not recorded,English,,,,﻿Washington County,﻿Washington County,﻿Hagerstown,﻿Hagerstown,﻿MD,﻿MD,39.64456746,-77.72496515,,,,﻿t_ryan_901,﻿Rev.,﻿T. Ryan,,,,,,,,1834,﻿https://saintmarysonline.org/,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.9012,﻿church,not recorded,English,,﻿Harbaugh's Valley,,,﻿Frederick County,,,﻿MD,﻿MD,39.70909703,-77.42402605,,,﻿once a month from Emmitsburg,,,,,,,,,,,1834,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0099,﻿chapel,﻿Lady's Chapel,English,,,,﻿St. Mary's County,﻿St. Mary's County,,﻿Leonardtown,﻿MD,﻿MD,38.26100644,-76.62000653,,,,﻿t_havremans_901,﻿Rev.,﻿T. Havremans,,,,,,,,1834,﻿https://ourladyschurch.org/history ; https://adw.org/parishes/our-ladys-church/,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0075,﻿church,not recorded,English,,,,﻿Frederick County,﻿Frederick County,﻿Liberty,﻿Libertytown,﻿MD,﻿MD,39.48680071,-77.24078788,,,,,,,,,﻿Vacant,,,,,1834,﻿https://www.stpeter-libertytown.org/about,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0048,﻿church,not recorded,English,,,,﻿Baltimore County,﻿Baltimore County,﻿Long Green,﻿Hydes,﻿MD,﻿MD,39.48750685,-76.47491222,,,﻿3rd Sund.,﻿f_t_todrig_901,﻿Rev.,﻿F. T. Todrig,,,﻿Dw. in Harford,,,,,1834,﻿https://sjehydes.org/our-history,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0104,﻿church,not recorded,English,,,,﻿Prince George County,﻿Prince George County,﻿Marlborough,﻿Upper Marlboro,﻿MD,﻿MD,38.81859919,-76.74824711,,,,﻿ign_coombes_901,﻿Rev.,﻿Ign. Coombes,,,,,,,,1834,﻿https://stmaryumchurch.org/about-us/,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.9001,﻿church,not recorded,English,,﻿Piscataway,,﻿Prince George County,﻿Charles County,﻿Mattawoman,﻿Indian Head,﻿MD,﻿MD,38.5971932,-77.165556,,,﻿Service on the 5th Sunday and all Holidays,﻿fra_roloff_901,﻿Rev.,﻿F. Roloff,,,﻿Dw. at Bryantown,,,,,1834,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0076,﻿church,not recorded,English,,﻿Merryland Tract,,,﻿Frederick County,﻿Petersville,﻿Knoxville,﻿MD,﻿MD,39.3482913,-77.61651874,,,,﻿joh_mcelroy_901,﻿Rev.,﻿John McElroy,,,﻿Dw. at Frederick,,,,,1834,"﻿https://en.wikipedia.org/wiki/Petersville,_Maryland",,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0074,﻿church,﻿Mountain Church,English,,﻿near Emmittsburg,,,﻿Frederick County,,﻿Emmitsburg,﻿MD,﻿MD,39.68088969,-77.35430715,﻿bal.md.0127_03,﻿Served from Mount St. Mary's College,,,,,,,,,,,,1834,"﻿Fairly certain, since MSM was founded in 1808, that this entry refers to the chapel that was set up at the same time as the seminary: https://seminary.msmary.edu/about/history.html",,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0067,﻿church,not recorded,English,,,,﻿Charles County,﻿Charles County,﻿Newport,﻿Newport,﻿MD,﻿MD,38.43377267,-76.90975516,,,﻿2nd and 4th Sund.,﻿phi_a_sacchi_901,﻿Rev.,﻿Philip A. Sacchi,,,﻿Dw. at S Thomas' Manor,,,,,1834,﻿https://stmarychurchnewport.org/history-of-parish,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0098,﻿church,not recorded,English,,,,﻿St Mary's County,﻿St Mary's County,﻿Newtown,﻿Leonardtown,﻿MD,﻿MD,38.25574747,-76.70021752,,,,﻿t_havremans_901,﻿Rev.,﻿T. Havremans,,,,,,,,1834,﻿https://www.stfrancisxavierchurch.org/history ; https://stillwespeak.org/places/newtown-md/,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0098,﻿church,not recorded,English,,,,﻿St Mary's County,﻿St Mary's County,﻿Newtown,﻿Leonardtown,﻿MD,,38.25574747,-76.70021752,,,,﻿tho_d_monelly_901,﻿Rev.,﻿Thomas D. Monelly,,,,,,,,1834,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0068,﻿church,not recorded,English,,,,﻿Charles County,﻿Charles County,﻿Pomfort,﻿Pomfret,﻿MD,﻿MD,38.58663666,-77.02414494,,,,﻿ben_young_901,﻿Rev.,﻿Benjamin Young,,,﻿Dw. at S Thomas' Manor,,,,,1834,"﻿https://en.wikipedia.org/wiki/Pomfret,_Maryland ; https://stjoepomfret.weconnect.com/",,,,﻿,﻿,﻿Baltimore,Baltimore
﻿wil.de.0018,﻿church,not recorded,English,,,﻿Eastern Shore of Maryland,,﻿Queene Anne's County,﻿Queen Ann's Town,﻿Queenstown,﻿MD,﻿MD,38.9777057,-76.13343744,,,,﻿borgess_901,﻿Rev. Mr.,﻿Borgess,,,,,,,,1834,"﻿https://en.wikipedia.org/wiki/St._Peter%27s_Church_(Queenstown,_Maryland) ; https://sorrowsparish.org/about-our-churches",,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.9002,﻿chapel,﻿Queen's Chapel,English,,﻿Near Washington,,,,﻿Washington,﻿Washington,﻿MD,﻿DC,38.92528123,-76.9776744,,,,,,,,,﻿Vacant,,,,,1834,﻿https://queenfamilyky.wordpress.com/2017/10/27/queens-chapel/ ; https://bygonebrookland.com/2014/07/06/just-where-was-queens-chapel/,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.9003,﻿church,not recorded,English,,,,﻿Prince George County,,﻿Rock Creek,﻿Washington,﻿MD,﻿DC,38.96692468,-77.04490197,,,,﻿veulmans_901,﻿Rev.,﻿Veulmans,,,﻿Dw. at Barnsville,,,,,1834,﻿https://www.nps.gov/rocr/index.htm ; https://www.washingtonian.com/2025/03/12/meet-the-man-who-runs-rock-creek-park/ ; Dw. at Barnsville,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0088,﻿church,not recorded,English,,﻿Montgomery Court House,,,﻿Montgomery County,﻿Rockville,﻿Rockville,﻿MD,﻿MD,39.08186007,-77.14453114,,,,﻿p_veulmans_901,﻿Rev.,﻿P. Veulmans,,,,,,,,1834,﻿https://stmarysrockville.org/our-ladys-chapel-tour,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0102,﻿church,﻿Sacred Heart Church,English,,,,﻿St. Mary's County,﻿St. Mary's County,,﻿Bushwood,﻿MD,﻿MD,39.08186007,-77.14453114,,,,﻿tho_havremans_901,﻿Rev.,﻿Thomas Havremans,,,﻿Dw. at Newtown,,,,,1834,﻿maybe this one?: https://sacredheartbushwood.org/parish-history,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0097,﻿church,﻿St. Aloysius,English,,,,﻿St. Mary's County,﻿St. Mary's County,﻿Leonardtown,﻿Leonardtown,﻿MD,﻿MD,38.29451444,-76.63539847,,,﻿Every 5th Sunday and all Holidays,﻿tho_d_monelly_901,﻿Rev.,﻿T. D. Monelly,,,,,,,,1834,﻿https://www.saintaloysiuschurch.org/,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0093,﻿church,not recorded,English,,,,﻿St. Mary's County,﻿St. Mary's County,﻿St. Inigoes,﻿St. Inigoes,﻿MD,﻿MD,38.14984262,-76.42361732,,,,﻿jos_carbery_901,﻿Rev.,﻿Joseph Carbery,,,,,,,,1834,"﻿https://en.wikipedia.org/wiki/St._Ignatius_Roman_Catholic_Church_(St._Inigoes,_Maryland) ;  https://historicstignatius.com/",,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0093,﻿church,not recorded,English,,,,﻿St. Mary's County,﻿St. Mary's County,﻿St. Inigoes,﻿St. Inigoes,﻿MD,,38.14984262,-76.42361732,,,,﻿tho_finigan_901,﻿Rev.,﻿Thomas Finigan,,,,,,,,1834,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0100,﻿church,﻿St. John's,English,,,,﻿St. Mary's County,﻿St. Mary's County,,﻿Hollywood,﻿MD,﻿MD,38.33322882,-76.55827529,,,﻿2nd and 4th Sund.,﻿tho_d_monelly_901,﻿Rev.,﻿Thomas D. Monelly,,,﻿Dw. at Newtown,,,,,1834,﻿https://www.stjohnsparishhollywood.org/our-parish,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0101,﻿church,﻿St. Joseph's,English,,,,﻿St. Mary's County,﻿St. Mary's County,,﻿Morganza,﻿MD,﻿MD,38.3757759,-76.69718499,,,﻿1st and 3rd Sund.,﻿tho_d_monelly_901,﻿Rev.,﻿Thomas D. Monelly,,,,,,,,1834,﻿https://www.stjosephmorganza.org/,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿wil.de.0016,﻿church,﻿St. Joseph's,English,,,﻿Eastern Shore of Maryland,﻿Talbot County,﻿Talbot County,,﻿Cordova,﻿MD,﻿MD,38.90987573,-76.0133689,,,﻿1st and 4th Sund.,﻿joh_b_carey_901,﻿Rev.,﻿John B. Carey,,,,,,,,1834,﻿https://ssppparisheaston.org/churches/saint-joseph-cordova/,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0094,﻿church,﻿St. Nicholas,English,,,,﻿St. Mary's County,﻿St. Mary's County,,﻿Lexington Park,﻿MD,﻿MD,38.26242269,-76.44376994,,,,﻿jos_carbery_901,﻿Rev.,﻿Joseph Carbery,,,,,,,,1834,﻿https://www.hmdb.org/m.asp?m=999,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0069,﻿church,not recorded,English,,﻿St. Thomas' Manor,,﻿Charles County,﻿Charles County,,﻿Port Tobacco,﻿MD,﻿MD,38.46547185,-77.02360369,,,,﻿joh_msherry_901,﻿Rev.,﻿John M'Sherry,,,,,,,,1834,﻿https://en.wikipedia.org/wiki/St._Thomas_Manor ; https://www.chapelpoint.org/,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0069,﻿church,not recorded,English,,﻿St. Thomas' Manor,,﻿Charles County,﻿Charles County,,﻿Port Tobacco,﻿MD,,38.46547185,-77.02360369,,,,﻿f_neale_901,﻿Rev.,﻿F. Neale,,﻿Provincial of the Jesuits,,,,,,1834,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0069,﻿church,not recorded,English,,﻿St. Thomas' Manor,,﻿Charles County,﻿Charles County,,﻿Port Tobacco,﻿MD,,38.46547185,-77.02360369,,,,﻿ben_young_901,﻿Rev.,﻿Benjamin Young,,﻿Provincial of the Jesuits,,,,,,1834,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0069,﻿church,not recorded,English,,﻿St. Thomas' Manor,,﻿Charles County,﻿Charles County,,﻿Port Tobacco,﻿MD,,38.46547185,-77.02360369,,,,﻿phi_a_sacchi_901,﻿Rev.,﻿Philip A. Sacchi,,﻿Provincial of the Jesuits,,,,,,1834,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0056,﻿church,not recorded,English,,,,﻿Frederick County,﻿Carroll County,﻿Taneytown,﻿Taneytown,﻿MD,﻿MD,39.65846031,-77.17962447,,,,﻿nic_zocchi_901,﻿Rev.,﻿Nicholas Zocchi,,,,,,,,1834,﻿https://www.stjosephtaneytown.org/,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0057,﻿church,not recorded,English,,,,﻿Frederick County,﻿Carroll County,﻿Westminster,﻿Westminster,﻿MD,﻿MD,39.58590953,-76.99294414,,,﻿3rd Sund.,﻿nic_zocchi_901,﻿Rev.,﻿Nicholas Zocchi,,,﻿Dw. at Taneytown,,,,,1834,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0107,﻿church,not recorded,English,﻿Here is the Noviciate of Jesuits,,,﻿Prince George County,﻿Prince George County,﻿White Marsh,﻿Bowie,﻿MD,﻿MD,38.9832728,-76.72140311,,,,﻿alo_mudd_901,﻿Rev.,﻿Aloysius Mudd,,,,,,,,1834,﻿https://sacredheartbowie.org/history-of-white-marsh-property  |  https://www.equityinhistory.org/places-to-experience/white-marsh-plantation-and-sacred-heart-roman-catholic-church-and-cemetery/,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0107,﻿church,not recorded,English,﻿Here is the Noviciate of Jesuits,,,﻿Prince George County,﻿Prince George County,﻿White Marsh,﻿Bowie,﻿MD,,38.9832728,-76.72140311,,,,﻿ign_coombes_901,﻿Rev.,﻿Ignatius Coombes,,,,,,,,1834,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0107,﻿church,not recorded,English,﻿Here is the Noviciate of Jesuits,,,﻿Prince George County,﻿Prince George County,﻿White Marsh,﻿Bowie,﻿MD,,38.9832728,-76.72140311,,,,﻿f_grivel_901,﻿Rev.,﻿F. Grivel,,,﻿Noviciate of Jesuits under Rev. F. Grivel,,,,,1834,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.9004,﻿church,not recorded,English,,,﻿Upper Charles County,﻿Charles County,﻿Charles County,﻿Zachiah,﻿La Plata,﻿MD,﻿MD,38.5245937,-76.95040461,,,﻿2nd and 4th Sund.,﻿fra_roloff_901,﻿Rev.,﻿Francis Rolof,,,,,,,,1834,"﻿https://freepages.rootsweb.com/~tqpeiffer/genealogy/Documents/Ancestral%20Locations%20Gallery%20-%20USA/CHARLES%20CO.,%20MD/1789ZachiahManorSurvey.jpg ; https://guide.msa.maryland.gov/pages/viewer.aspx?page=catholicchurchrecords ; https://colonialencounters.org/files/sitereports/HisLordshipsFavor-1.pdf ; https://charlescountyhistorical.org/Spring1969.pdf ; https://www.indigenousmd.info/zekiah-fort-and-zekiah-manor/ ; despite likely existing past the 1833 almanac, I cannot find information that connects this entry to later almanacs",,,,﻿,﻿,﻿Baltimore,Baltimore
